Code compiled on Mar 13 2026 at 16:53:56
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.583
Air Density (kg/m^3),1.237
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,5
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 244.632385
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
351630118,-2.872498,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.032083,-8.811490,-0.323829,0.007190,0.112811,-0.107208,-3.284361,0.007341,-0.060116,0.000000,0.000000,
351641250,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.049847,-8.639524,0.014568,-0.332437,0.052211,-0.266556,-3.312362,-0.032974,-0.211241,0.000000,0.000000,
351650648,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.118557,-9.149389,-0.510726,0.187354,0.163724,0.241426,-3.308685,-0.025209,0.120134,0.000000,0.000000,
351661485,-3.556458,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-3.973261,-8.891026,-0.307753,-0.002922,0.201176,-0.061003,-3.333827,-0.059075,-0.012468,0.000000,0.000000,
351670684,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.098547,-8.789583,-0.172240,-0.150009,0.056648,-0.103792,-3.377205,-0.117797,-0.079322,0.000000,0.000000,
351680436,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.100468,-9.129434,-0.481774,0.160072,0.173933,0.214683,-3.357633,-0.088021,0.135905,0.000000,0.000000,
351691195,-3.658875,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.100191,-8.710137,-0.151594,-0.171195,0.022910,-0.175584,-3.388785,-0.130074,-0.092121,0.000000,0.000000,
351700735,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.116499,-8.770026,-0.210669,-0.113514,0.028824,-0.112488,-3.368152,-0.101770,-0.107031,0.000000,0.000000,
351710489,-3.068588,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.067785,-9.128297,-0.345092,0.026975,0.214577,0.195038,-3.339134,-0.059759,0.114099,0.000000,0.000000,
351721604,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.074564,-8.731385,-0.271565,-0.049246,0.044768,-0.163236,-3.342670,-0.065273,-0.088924,0.000000,0.000000,
351730948,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.076606,-8.938530,-0.194584,-0.124845,0.138271,0.022193,-3.336279,-0.055607,-0.007580,0.000000,0.000000,
351740802,-2.777802,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.102490,-9.227843,-0.423431,0.102380,0.219275,0.302482,-3.280873,0.022177,0.219402,0.000000,0.000000,
351751624,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-3.986945,-8.581563,-0.076776,-0.236034,0.076127,-0.342677,-3.279873,0.019687,-0.192068,0.000000,0.000000,
351761120,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.136491,-8.957614,-0.172118,-0.152619,0.094503,0.064244,-3.327886,-0.044444,-0.004435,0.000000,0.000000,
351770859,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-3.999092,-8.790650,-0.196837,-0.116349,0.144461,-0.144458,-3.312569,-0.024763,-0.106939,0.000000,0.000000,
351781991,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.152952,-8.888958,-0.249618,-0.077375,0.043635,0.011877,-3.328622,-0.045709,-0.019960,0.000000,0.000000,
351791313,-3.855454,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.080597,-9.149414,-0.482944,0.163188,0.200266,0.224292,-3.381863,-0.114679,0.158845,0.000000,0.000000,
351801147,-3.076309,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.039279,-8.809905,-0.175329,-0.141351,0.118404,-0.110632,-3.352403,-0.074809,-0.038426,0.000000,0.000000,
351811969,-3.265183,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.113896,-8.849683,-0.251114,-0.072523,0.061816,-0.040240,-3.344473,-0.063578,-0.039754,0.000000,0.000000,
351821473,-3.666077,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.049833,-9.147854,-0.306663,-0.009520,0.242401,0.203735,-3.377302,-0.104924,0.138492,0.000000,0.000000,
351831246,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.058684,-8.621975,-0.211962,-0.107789,0.017302,-0.270916,-3.416756,-0.158960,-0.161215,0.000000,0.000000,
351842380,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.114018,-9.057251,-0.213734,-0.108511,0.153827,0.146102,-3.393817,-0.124527,0.063757,0.000000,0.000000,
351851624,-3.076309,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.082773,-9.119278,-0.443027,0.123059,0.188826,0.196629,-3.363112,-0.079754,0.161026,0.000000,0.000000,
351861479,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.020074,-8.641914,-0.194292,-0.121708,0.062092,-0.269987,-3.364375,-0.082990,-0.154498,0.000000,0.000000,
351872555,-3.265183,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.129229,-9.077839,-0.302086,-0.021812,0.141381,0.174215,-3.355327,-0.067909,0.086136,0.000000,0.000000,
351882011,-3.178208,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.081538,-9.040467,-0.481782,0.161290,0.152851,0.126206,-3.338195,-0.042772,0.115470,0.000000,0.000000,
351891598,-3.957352,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.086196,-8.659624,-0.043125,-0.278217,0.023171,-0.230904,-3.400642,-0.128109,-0.138093,0.000000,0.000000,
351902700,-3.753052,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.161484,-9.128498,-0.439296,0.112147,0.122289,0.238444,-3.437364,-0.172700,0.137551,0.000000,0.000000,
351912148,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.057334,-8.889180,-0.195015,-0.122937,0.134430,-0.030616,-3.471441,-0.216716,0.014444,0.000000,0.000000,
351921897,-3.950150,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.078555,-8.601995,-0.210791,-0.110905,-0.009030,-0.280525,-3.521528,-0.283672,-0.201488,0.000000,0.000000,
351932699,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.049045,-9.128256,-0.326252,0.009940,0.233034,0.186357,-3.509141,-0.261179,0.082434,0.000000,0.000000,
351942139,-2.777802,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.048067,-9.019732,-0.364689,0.047653,0.184127,0.089184,-3.438287,-0.161769,0.087376,0.000000,0.000000,
351953025,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.062540,-8.729865,-0.114124,-0.204919,0.068446,-0.175112,-3.443247,-0.167840,-0.104779,0.000000,0.000000,
351962267,-3.658875,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.129761,-9.127149,-0.282814,-0.040755,0.163679,0.218343,-3.466398,-0.194821,0.131762,0.000000,0.000000,
351971953,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.044912,-8.601069,-0.093910,-0.224197,0.030868,-0.299713,-3.468673,-0.198194,-0.184099,0.000000,0.000000,
351983106,-3.163284,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.102386,-9.129011,-0.442174,0.120460,0.175424,0.213770,-3.440254,-0.155222,0.107161,0.000000,0.000000,
351992500,-3.076309,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.025661,-9.000729,-0.424837,0.109496,0.190981,0.064495,-3.405218,-0.105522,0.075928,0.000000,0.000000,
352002309,-3.658875,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.027098,-8.660138,-0.046003,-0.269904,0.076306,-0.255577,-3.431678,-0.142012,-0.166751,0.000000,0.000000,
352013114,-3.753052,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.086506,-9.019601,-0.382571,0.061917,0.147958,0.106090,-3.465405,-0.183910,0.032982,0.000000,0.000000,
