Code compiled on Feb 26 2026 at 14:18:31
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.2
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 285.926588
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
210907957,47.842393,21.355877,2,-0.240601,-0.143494,-0.075806,0.956970,12.090000,9.730000,43.950000,-15.969667,-23.202353,27.327907,49.757691,75.962277,27.962233,0.000000,0.000000,
210917815,47.474779,21.374438,2,-0.119690,-0.145142,-0.081055,0.978821,10.630000,10.670000,42.150000,-18.282675,-20.612961,25.471677,50.359044,76.047548,26.139019,0.000000,0.000000,
210928827,47.847093,21.365157,2,0.003601,-0.144226,-0.085754,0.985840,8.870000,11.610000,40.080000,-19.718219,-17.885590,23.530798,51.034458,76.126055,24.229669,0.000000,0.000000,
210938173,47.373003,21.360517,2,0.125549,-0.141174,-0.089355,0.977905,6.800000,11.660000,37.800000,-20.163427,-14.532288,21.717894,51.509059,76.063360,22.390922,0.000000,0.000000,
210947811,46.530840,21.374438,2,0.242981,-0.136536,-0.091187,0.956055,5.470000,10.860000,32.550000,-19.333613,-10.239186,17.197509,51.920546,75.872145,18.589079,0.000000,0.000000,
210958863,47.285783,21.374438,2,0.353333,-0.130859,-0.091003,0.921814,6.030000,10.260000,27.830000,-19.258139,-5.554652,12.881547,52.459963,75.686471,14.410875,0.000000,0.000000,
210968343,48.413072,21.365157,2,0.455078,-0.124573,-0.088623,0.877197,6.130000,9.190000,24.960000,-17.998456,-1.257742,10.680506,52.916371,75.497473,11.680055,0.000000,0.000000,
210978078,47.759325,21.379078,2,0.547424,-0.117981,-0.084351,0.824219,7.140000,8.670000,21.800000,-16.558384,3.021233,8.028379,53.319242,75.209725,9.006842,0.000000,0.000000,
210988822,47.943651,21.369798,2,0.629944,-0.111206,-0.078369,0.764587,7.890000,7.010000,18.480000,-13.019884,6.745881,5.610968,53.781358,74.891368,6.520889,0.000000,0.000000,
210998288,48.887193,21.369798,2,0.703003,-0.104248,-0.071106,0.699951,7.620000,6.380000,16.530000,-10.170561,8.378667,4.281535,54.175575,74.585147,4.881567,0.000000,0.000000,
211008036,49.264757,21.369798,2,0.766541,-0.097168,-0.062988,0.631653,10.630000,6.260000,13.770000,-6.943113,12.519375,1.889059,54.587390,74.258329,2.690898,0.000000,0.000000,
211019016,50.774034,21.369798,2,0.821350,-0.089844,-0.054504,0.560669,10.760000,5.780000,11.800000,-3.580338,13.077826,0.417154,55.157976,73.996586,1.026402,0.000000,0.000000,
211028533,51.528734,21.369798,2,0.867859,-0.082214,-0.045959,0.487854,11.800000,5.300000,10.630000,-0.010313,13.818710,-0.360177,55.629338,73.737540,0.011355,0.000000,0.000000,
211039484,52.473131,21.369798,2,0.906433,-0.074036,-0.038025,0.414001,12.180000,4.980000,8.790000,3.122015,13.331893,-1.869010,56.234304,73.496832,-1.365168,0.000000,0.000000,
211048761,52.946916,21.374438,2,0.937805,-0.065369,-0.030884,0.339600,11.450000,4.670000,7.830000,5.036911,11.684051,-2.568864,56.705352,73.241640,-2.246335,0.000000,0.000000,
211058463,53.702318,21.374438,2,0.962219,-0.055969,-0.024963,0.265320,11.970000,4.750000,6.820000,7.338966,10.841036,-3.388987,57.223719,72.999164,-3.082814,0.000000,0.000000,
211069162,54.456743,21.374438,2,0.980164,-0.045837,-0.020203,0.191772,11.430000,4.190000,5.610000,8.699521,8.639202,-4.373814,57.827564,72.760198,-4.027892,0.000000,0.000000,
211078602,55.212755,21.374438,2,0.992065,-0.035034,-0.016785,0.119446,11.240000,3.120000,4.500000,9.993986,5.995696,-5.262149,58.347077,72.527681,-4.931431,0.000000,0.000000,
211088379,55.875322,21.379078,2,0.998413,-0.023499,-0.014587,0.048706,10.710000,2.370000,3.980000,10.304244,3.582531,-5.657934,58.898196,72.300648,-5.463269,0.000000,0.000000,
211099367,56.345628,21.374438,2,0.999634,-0.011292,-0.013611,-0.020142,9.820000,1.620000,2.850000,9.798927,1.285715,-6.721745,59.529294,72.050242,-6.384538,0.000000,0.000000,
211108827,56.437090,21.369798,2,0.996094,0.001282,-0.013733,-0.086914,8.920000,1.050000,2.290000,8.907878,-0.503790,-7.267157,60.013206,71.765658,-7.030661,0.000000,0.000000,
211118685,56.533739,21.374438,2,0.988220,0.013977,-0.014954,-0.151550,8.750000,-0.950000,1.570000,8.016171,-3.564369,-8.038170,60.498488,71.444911,-7.768209,0.000000,0.000000,
211129464,57.008226,21.379078,2,0.976318,0.026733,-0.017151,-0.213867,7.410000,-2.060000,1.160000,5.824311,-5.021349,-8.600991,61.045556,71.110469,-8.377848,0.000000,0.000000,
211138939,57.008226,21.379078,2,0.960815,0.039368,-0.020142,-0.273743,7.050000,-2.950000,0.570000,4.417923,-6.251650,-9.364391,61.461520,70.740352,-9.100049,0.000000,0.000000,
