,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
107095,98.58,31.99,0.74,-0.72,0.12,-0.08,0.06,0.37,0.06,0.07,servo deployment,0
107186,98.58,31.99,0.70,-0.71,0.12,-0.13,-0.04,-0.01,-0.02,-0.04,servo deployment,0
107276,98.58,31.99,0.72,-0.69,0.12,-0.14,-0.11,-0.22,-0.06,-0.11,servo deployment,0
107367,98.58,31.99,0.69,-0.66,0.13,0.03,-0.03,0.08,-0.00,-0.03,servo deployment,0
107471,98.58,31.99,0.65,-0.66,0.13,-0.14,-0.10,-0.15,-0.05,-0.10,servo deployment,0
107562,98.58,31.99,0.69,-0.68,0.09,-0.12,-0.13,-0.18,-0.05,-0.13,servo deployment,0
107651,98.58,32.00,0.70,-0.70,0.06,-0.02,-0.07,0.03,-0.01,-0.07,servo deployment,0
107742,98.58,32.00,0.72,-0.71,0.09,-0.23,-0.18,-0.30,-0.07,-0.17,servo deployment,0
107830,98.58,32.00,0.73,-0.69,0.16,0.23,0.08,0.54,0.09,0.10,servo deployment,0
107921,98.58,32.00,0.68,-0.69,0.17,-0.18,-0.05,0.01,-0.01,-0.05,servo deployment,0
108010,98.58,32.00,0.69,-0.69,0.13,-0.20,-0.16,-0.30,-0.07,-0.15,servo deployment,0
108115,98.58,32.00,0.71,-0.70,0.10,-0.02,-0.08,-0.01,-0.02,-0.08,servo deployment,0
108205,98.58,32.00,0.70,-0.69,0.11,0.08,0.04,0.33,0.05,0.04,servo deployment,0
108295,98.58,32.00,0.70,-0.69,0.08,-0.07,-0.01,0.12,0.01,-0.01,servo deployment,0
108385,98.58,32.00,0.71,-0.69,0.07,-0.10,-0.06,-0.07,-0.03,-0.06,servo deployment,0
108475,98.58,32.00,0.72,-0.67,0.10,0.13,0.07,0.34,0.05,0.08,servo deployment,0
108565,98.58,32.01,0.74,-0.66,0.11,0.09,0.12,0.39,0.06,0.12,servo deployment,0
108669,98.58,32.00,0.73,-0.65,0.13,-0.08,0.01,-0.02,-0.02,0.01,servo deployment,0
108760,98.58,32.01,0.73,-0.67,0.13,-0.20,-0.15,-0.47,-0.10,-0.14,servo deployment,0
108849,98.58,32.01,0.71,-0.69,0.09,0.22,0.08,0.29,0.04,0.08,servo deployment,0
108940,98.58,32.01,0.72,-0.72,0.08,-0.05,0.02,0.04,-0.01,0.02,servo deployment,0
109029,98.58,32.01,0.72,-0.70,0.09,-0.49,-0.34,-1.02,-0.20,-0.29,servo deployment,0
109120,98.58,32.01,0.76,-0.67,0.12,-0.08,-0.24,-0.48,-0.10,-0.23,servo deployment,0
109224,98.58,32.01,0.73,-0.64,0.12,0.03,-0.09,0.08,0.01,-0.09,servo deployment,0
109314,98.58,32.01,0.71,-0.66,0.10,-0.14,-0.12,-0.02,-0.01,-0.12,servo deployment,0
109404,98.58,32.02,0.71,-0.68,0.06,-0.11,-0.11,0.01,-0.01,-0.11,servo deployment,0
109494,98.58,32.01,0.73,-0.69,0.08,-0.12,-0.12,-0.01,-0.01,-0.12,servo deployment,0
109584,98.58,32.01,0.75,-0.67,0.11,0.01,-0.03,0.24,0.04,-0.03,servo deployment,0
109674,98.58,32.02,0.73,-0.66,0.10,-0.14,-0.09,0.02,-0.01,-0.09,servo deployment,0
109779,98.58,32.01,0.72,-0.66,0.09,0.09,0.05,0.40,0.06,0.06,servo deployment,0
109867,98.58,32.02,0.71,-0.68,0.08,-0.06,0.00,0.16,0.02,0.00,servo deployment,0
109958,98.58,32.02,0.72,-0.69,0.08,-0.00,0.01,0.16,0.02,0.01,servo deployment,0
110047,98.58,32.02,0.75,-0.69,0.08,-0.28,-0.18,-0.44,-0.10,-0.17,servo deployment,0
110138,98.58,32.02,0.73,-0.66,0.09,-0.27,-0.28,-0.64,-0.13,-0.26,servo deployment,0
110227,98.58,32.03,0.74,-0.65,0.10,-0.43,-0.45,-0.97,-0.19,-0.40,servo deployment,0
110318,98.58,32.02,0.71,-0.65,0.10,-0.43,-0.52,-0.95,-0.18,-0.48,servo deployment,0
110422,98.58,32.02,0.74,-0.67,0.08,-0.17,-0.36,-0.22,-0.05,-0.36,servo deployment,0
110512,98.58,32.02,0.71,-0.69,0.09,0.01,-0.11,0.56,0.10,-0.09,servo deployment,0
110602,98.58,32.02,0.73,-0.69,0.08,-0.02,0.01,0.76,0.13,0.04,servo deployment,0
110691,98.58,32.02,0.73,-0.68,0.07,-0.08,0.01,0.58,0.10,0.03,servo deployment,0
110781,98.58,32.02,0.74,-0.65,0.08,0.17,0.18,0.91,0.16,0.22,servo deployment,0
110871,98.58,32.02,0.74,-0.64,0.08,0.20,0.27,0.98,0.17,0.32,servo deployment,0
110976,98.58,32.03,0.75,-0.65,0.07,-0.07,0.12,0.27,0.03,0.12,servo deployment,0
111065,98.58,32.03,0.72,-0.67,0.07,-0.10,-0.02,-0.21,-0.05,-0.02,servo deployment,0
111156,98.58,32.03,0.73,-0.68,0.07,-0.15,-0.13,-0.47,-0.10,-0.12,servo deployment,0
111245,98.58,32.03,0.73,-0.67,0.08,-0.13,-0.17,-0.47,-0.10,-0.16,servo deployment,0
111336,98.58,32.04,0.75,-0.66,0.09,-0.25,-0.27,-0.64,-0.13,-0.25,servo deployment,0
111425,98.58,32.03,0.74,-0.66,0.09,-0.14,-0.23,-0.37,-0.08,-0.22,servo deployment,0
111572,98.58,32.02,0.74,-0.67,0.07,0.24,0.11,0.63,0.11,0.13,servo deployment,0
111662,98.58,32.03,0.73,-0.66,0.08,-0.05,0.03,0.28,0.04,0.04,servo deployment,0
111752,98.58,32.04,0.75,-0.64,0.09,-0.13,-0.06,-0.03,-0.03,-0.06,servo deployment,0
111842,98.58,32.03,0.75,-0.65,0.09,0.09,0.04,0.25,0.03,0.04,servo deployment,0
111932,98.58,32.03,0.74,-0.65,0.11,0.01,0.04,0.19,0.02,0.04,servo deployment,0
112022,98.58,32.04,0.74,-0.66,0.10,-0.41,-0.26,-0.76,-0.17,-0.24,servo deployment,0
112127,98.58,32.03,0.73,-0.67,0.09,0.25,0.04,0.31,0.04,0.05,servo deployment,0
112216,98.58,32.04,0.73,-0.66,0.08,0.04,0.07,0.32,0.04,0.08,servo deployment,0
112307,98.58,32.04,0.74,-0.65,0.08,-0.20,-0.09,-0.23,-0.06,-0.09,servo deployment,0
112395,98.58,32.04,0.73,-0.65,0.08,-0.19,-0.18,-0.43,-0.10,-0.17,servo deployment,0
112486,98.58,32.04,0.76,-0.66,0.08,-0.17,-0.21,-0.41,-0.09,-0.20,servo deployment,0
112575,98.58,32.04,0.75,-0.66,0.10,-0.47,-0.43,-0.96,-0.19,-0.38,servo deployment,0
112666,98.58,32.04,0.76,-0.66,0.11,-0.28,-0.41,-0.65,-0.13,-0.39,servo deployment,0
112770,98.58,32.04,0.73,-0.66,0.11,-0.28,-0.38,-0.38,-0.08,-0.37,servo deployment,0
112860,98.58,32.04,0.71,-0.67,0.08,-0.10,-0.21,0.20,0.02,-0.21,servo deployment,0
112950,98.58,32.04,0.69,-0.67,0.07,-0.02,-0.05,0.59,0.10,-0.04,servo deployment,0
113040,98.58,32.05,0.75,-0.70,0.08,-0.12,-0.04,0.47,0.07,-0.03,servo deployment,0
113130,98.58,32.05,0.72,-0.69,0.12,-0.18,-0.10,0.20,0.02,-0.09,servo deployment,0
113219,98.58,32.05,0.71,-0.67,0.14,0.11,0.07,0.64,0.10,0.09,servo deployment,0
113324,98.57,32.04,0.73,-0.68,0.13,0.36,0.35,1.26,0.21,0.43,servo deployment,0
113413,98.58,32.05,0.72,-0.68,0.12,-0.23,0.03,0.03,-0.02,0.03,servo deployment,0
113504,98.58,32.05,0.70,-0.68,0.09,-0.29,-0.20,-0.64,-0.14,-0.17,servo deployment,0
113593,98.58,32.05,0.73,-0.69,0.09,0.11,-0.03,-0.01,-0.02,-0.03,servo deployment,0
113683,98.58,32.04,0.71,-0.68,0.08,-0.29,-0.21,-0.54,-0.12,-0.20,servo deployment,0
113772,98.58,32.05,0.72,-0.69,0.07,0.00,-0.11,-0.09,-0.04,-0.11,servo deployment,0
113877,98.58,32.04,0.73,-0.68,0.07,-0.04,-0.07,0.04,-0.01,-0.07,servo deployment,0
113967,98.58,32.05,0.72,-0.66,0.07,-0.32,-0.26,-0.51,-0.11,-0.24,servo deployment,0
114057,98.58,32.05,0.73,-0.66,0.06,0.01,-0.11,0.04,-0.01,-0.11,servo deployment,0
114147,98.58,32.05,0.73,-0.67,0.08,-0.32,-0.26,-0.41,-0.09,-0.25,servo deployment,0
114237,98.58,32.05,0.72,-0.68,0.08,0.05,-0.08,0.23,0.03,-0.07,servo deployment,0
114327,98.58,32.05,0.71,-0.69,0.09,-0.01,-0.01,0.37,0.05,-0.00,servo deployment,0
114431,98.58,32.05,0.71,-0.70,0.08,0.05,0.07,0.50,0.08,0.09,servo deployment,0
114522,98.58,32.05,0.72,-0.70,0.06,0.11,0.14,0.57,0.09,0.16,servo deployment,0
114611,98.58,32.06,0.73,-0.68,0.08,-0.18,-0.04,-0.08,-0.04,-0.04,servo deployment,0
114702,98.58,32.05,0.69,-0.66,0.08,0.23,0.15,0.46,0.07,0.16,servo deployment,0
114790,98.58,32.05,0.74,-0.67,0.08,-0.10,0.01,-0.05,-0.03,0.01,servo deployment,0
114881,98.58,32.05,0.73,-0.68,0.07,0.23,0.16,0.41,0.06,0.17,servo deployment,0
114970,98.58,32.06,0.71,-0.70,0.07,-0.08,0.03,-0.10,-0.04,0.03,servo deployment,0
115075,98.58,32.06,0.71,-0.70,0.07,-0.11,-0.09,-0.40,-0.09,-0.08,servo deployment,0
115165,98.58,32.05,0.71,-0.69,0.07,0.02,-0.05,-0.18,-0.05,-0.04,servo deployment,0
115254,98.58,32.07,0.73,-0.68,0.07,-0.07,-0.08,-0.24,-0.06,-0.08,servo deployment,0
115343,98.58,32.06,0.74,-0.67,0.07,0.27,0.14,0.47,0.08,0.16,servo deployment,0
115437,98.58,32.06,0.74,-0.67,0.08,-0.01,0.08,0.17,0.02,0.08,servo deployment,0
115526,98.58,32.06,0.73,-0.67,0.09,-0.09,-0.02,-0.18,-0.05,-0.02,servo deployment,0
115629,98.58,32.06,0.72,-0.69,0.07,0.28,0.18,0.45,0.07,0.19,servo deployment,0
115720,98.58,32.06,0.72,-0.69,0.08,0.17,0.21,0.42,0.06,0.22,servo deployment,0
115809,98.58,32.06,0.72,-0.68,0.08,0.05,0.13,0.09,-0.00,0.13,servo deployment,0
115900,98.58,32.06,0.72,-0.68,0.08,0.30,0.26,0.43,0.06,0.27,servo deployment,0
115989,98.58,32.07,0.72,-0.68,0.08,0.30,0.33,0.53,0.08,0.34,servo deployment,0
116080,98.58,32.07,0.71,-0.68,0.08,0.08,0.20,0.02,-0.02,0.20,servo deployment,0
116226,98.58,32.06,0.71,-0.69,0.09,0.08,0.10,-0.25,-0.06,0.10,servo deployment,0
116316,98.58,32.06,0.70,-0.68,0.08,0.25,0.21,0.09,0.00,0.21,servo deployment,0
116405,98.58,32.07,0.72,-0.68,0.07,-0.27,-0.13,-0.82,-0.18,-0.09,servo deployment,0
116495,98.58,32.07,0.71,-0.68,0.08,0.06,-0.07,-0.47,-0.11,-0.06,servo deployment,0
116585,98.58,32.07,0.70,-0.70,0.08,-0.10,-0.13,-0.54,-0.12,-0.12,servo deployment,0
116675,98.58,32.07,0.70,-0.71,0.07,-0.07,-0.14,-0.41,-0.09,-0.13,servo deployment,0
116764,98.58,32.08,0.69,-0.71,0.08,-0.02,-0.09,-0.18,-0.05,-0.09,servo deployment,0
116869,98.58,32.07,0.71,-0.69,0.10,-0.10,-0.12,-0.20,-0.05,-0.11,servo deployment,0
116958,98.58,32.07,0.70,-0.68,0.08,0.25,0.14,0.58,0.09,0.15,servo deployment,0
117049,98.58,32.07,0.70,-0.68,0.07,0.07,0.14,0.45,0.07,0.15,servo deployment,0
117137,98.58,32.08,0.71,-0.68,0.07,-0.20,-0.06,-0.25,-0.06,-0.06,servo deployment,0
117228,98.58,32.08,0.72,-0.68,0.07,-0.04,-0.07,-0.22,-0.06,-0.07,servo deployment,0
117317,98.58,32.08,0.74,-0.68,0.09,-0.19,-0.17,-0.47,-0.10,-0.16,servo deployment,0
117422,98.58,32.08,0.72,-0.68,0.10,-0.03,-0.12,-0.18,-0.05,-0.11,servo deployment,0
117512,98.58,32.08,0.72,-0.69,0.10,-0.18,-0.18,-0.32,-0.07,-0.17,servo deployment,0
117601,98.58,32.08,0.70,-0.68,0.10,-0.19,-0.21,-0.34,-0.07,-0.21,servo deployment,0
117691,98.58,32.08,0.72,-0.69,0.09,-0.23,-0.25,-0.37,-0.08,-0.25,servo deployment,0
117781,98.58,32.08,0.74,-0.68,0.10,-0.28,-0.30,-0.43,-0.09,-0.30,servo deployment,0
117871,98.58,32.08,0.71,-0.67,0.10,-0.23,-0.29,-0.28,-0.06,-0.29,servo deployment,0
117974,98.58,32.09,0.73,-0.68,0.08,-0.01,-0.11,0.30,0.05,-0.11,servo deployment,0
118064,98.58,32.08,0.70,-0.67,0.08,-0.08,-0.06,0.37,0.06,-0.06,servo deployment,0
118152,98.58,32.09,0.73,-0.67,0.11,-0.29,-0.20,-0.10,-0.03,-0.19,servo deployment,0
118243,98.58,32.08,0.72,-0.67,0.11,-0.04,-0.10,0.21,0.03,-0.09,servo deployment,0
118332,98.58,32.09,0.73,-0.69,0.11,-0.17,-0.13,0.06,0.00,-0.13,servo deployment,0
118423,98.58,32.09,0.72,-0.70,0.10,0.09,0.03,0.52,0.09,0.04,servo deployment,0
118527,98.58,32.09,0.71,-0.69,0.09,0.16,0.18,0.79,0.13,0.21,servo deployment,0
118617,98.58,32.09,0.72,-0.67,0.09,0.23,0.29,0.91,0.15,0.33,servo deployment,0
118707,98.58,32.09,0.75,-0.68,0.09,-0.16,0.05,0.00,-0.02,0.05,servo deployment,0
118796,98.58,32.09,0.72,-0.67,0.10,-0.03,-0.01,-0.16,-0.05,-0.01,servo deployment,0
118886,98.58,32.09,0.71,-0.66,0.10,0.20,0.13,0.27,0.03,0.13,servo deployment,0
118975,98.58,32.10,0.73,-0.67,0.09,0.16,0.17,0.33,0.04,0.18,servo deployment,0
119080,98.58,32.09,0.71,-0.68,0.08,0.07,0.13,0.12,0.00,0.13,servo deployment,0
119169,98.58,32.09,0.72,-0.68,0.08,-0.03,0.02,-0.24,-0.06,0.02,servo deployment,0
119260,98.58,32.10,0.73,-0.69,0.09,-0.27,-0.21,-0.83,-0.17,-0.17,servo deployment,0
119349,98.58,32.10,0.73,-0.68,0.10,-0.28,-0.33,-0.98,-0.20,-0.28,servo deployment,0
119440,98.58,32.10,0.74,-0.69,0.09,0.19,-0.05,0.08,0.00,-0.05,servo deployment,0
119529,98.58,32.10,0.73,-0.69,0.09,-0.31,-0.23,-0.47,-0.10,-0.22,servo deployment,0
119619,98.58,32.10,0.72,-0.68,0.10,0.01,-0.10,0.03,-0.00,-0.10,servo deployment,0
119723,98.58,32.10,0.71,-0.67,0.10,0.15,0.09,0.57,0.09,0.11,servo deployment,0
119812,98.58,32.10,0.71,-0.67,0.07,-0.04,0.05,0.29,0.04,0.05,servo deployment,0
119902,98.58,32.10,0.72,-0.69,0.06,-0.09,-0.02,0.02,-0.01,-0.02,servo deployment,0
119992,98.58,32.10,0.72,-0.68,0.07,-0.01,-0.01,0.05,-0.01,-0.01,servo deployment,0
120081,98.58,32.10,0.72,-0.69,0.09,-0.18,-0.13,-0.30,-0.07,-0.12,servo deployment,0
120171,98.58,32.10,0.72,-0.69,0.09,-0.19,-0.20,-0.43,-0.09,-0.19,servo deployment,0
120276,98.58,32.10,0.74,-0.69,0.06,0.23,0.08,0.46,0.07,0.09,servo deployment,0
120365,98.58,32.10,0.72,-0.68,0.08,0.33,0.30,1.00,0.17,0.35,servo deployment,0
120456,98.58,32.11,0.72,-0.68,0.07,-0.05,0.14,0.28,0.03,0.14,servo deployment,0
120545,98.58,32.10,0.73,-0.67,0.07,0.25,0.25,0.52,0.08,0.26,servo deployment,0
120636,98.58,32.10,0.72,-0.67,0.07,-0.40,-0.17,-0.81,-0.17,-0.13,servo deployment,0
120725,98.58,32.11,0.72,-0.68,0.06,-0.05,-0.16,-0.58,-0.13,-0.14,servo deployment,0
120872,98.58,32.10,0.73,-0.68,0.07,0.12,-0.01,-0.02,-0.02,-0.01,servo deployment,0
120962,98.58,32.11,0.73,-0.68,0.08,0.14,0.11,0.32,0.04,0.12,servo deployment,0
121052,98.58,32.11,0.73,-0.68,0.07,0.07,0.11,0.24,0.03,0.11,servo deployment,0
121142,98.58,32.11,0.73,-0.70,0.08,-0.05,0.02,-0.07,-0.04,0.02,servo deployment,0
121232,98.58,32.11,0.78,-0.74,0.15,-0.08,-0.05,-0.27,-0.08,-0.05,servo deployment,0
121322,98.58,32.11,0.71,-0.75,0.15,-0.01,-0.05,-0.18,-0.06,-0.04,servo deployment,0
121426,98.58,32.11,0.67,-0.75,0.03,-0.10,-0.10,-0.29,-0.08,-0.10,servo deployment,0
121515,98.58,32.11,0.69,-0.77,-0.02,-0.11,-0.14,-0.32,-0.08,-0.13,servo deployment,0
121606,98.58,32.11,0.64,-0.75,-0.07,0.01,-0.06,-0.03,-0.03,-0.06,servo deployment,0
121695,98.58,32.12,0.61,-0.74,-0.12,-0.02,-0.03,0.06,-0.01,-0.03,servo deployment,0
121786,98.58,32.11,0.60,-0.77,-0.18,0.10,0.07,0.34,0.04,0.08,servo deployment,0
121874,98.58,32.12,0.58,-0.79,-0.19,-0.07,-0.00,0.05,-0.01,-0.00,servo deployment,0
121965,98.58,32.11,0.51,-0.79,-0.20,-0.14,-0.10,-0.25,-0.06,-0.09,servo deployment,0
122069,98.57,32.11,0.48,-0.81,-0.20,0.40,0.25,0.79,0.12,0.28,servo deployment,0
122159,98.58,32.11,0.49,-0.78,-0.12,-0.00,0.13,0.27,0.03,0.14,servo deployment,0
122249,98.58,32.11,0.52,-0.79,-0.16,-0.05,0.03,-0.10,-0.04,0.03,servo deployment,0
122338,98.58,32.11,0.55,-0.81,-0.15,0.16,0.11,0.16,0.01,0.11,servo deployment,0
122428,98.58,32.12,0.52,-0.86,-0.16,-0.05,0.01,-0.18,-0.06,0.01,servo deployment,0
122518,98.58,32.12,0.51,-0.88,-0.17,0.31,0.21,0.46,0.06,0.22,servo deployment,0
122623,98.58,32.12,0.45,-0.85,-0.20,0.12,0.19,0.27,0.03,0.19,servo deployment,0
122711,98.57,32.12,0.46,-0.85,-0.17,0.45,0.41,0.83,0.13,0.44,servo deployment,0
122802,98.58,32.12,0.48,-0.83,-0.17,0.22,0.35,0.47,0.06,0.36,servo deployment,0
122891,98.57,32.12,0.57,-0.83,-0.16,0.35,0.40,0.48,0.06,0.41,servo deployment,0
122982,98.57,32.12,0.50,-0.81,-0.03,0.37,0.42,0.43,0.05,0.43,servo deployment,0
123071,98.58,32.12,0.40,-0.82,0.04,0.14,0.26,-0.17,-0.06,0.26,servo deployment,0
123175,98.57,32.12,0.35,-0.78,0.06,0.35,0.31,0.02,-0.02,0.31,servo deployment,0
123265,98.58,32.12,0.36,-0.84,0.08,0.30,0.31,0.02,-0.03,0.31,servo deployment,0
123354,98.58,32.12,0.39,-0.95,0.04,0.07,0.14,-0.47,-0.12,0.15,servo deployment,0
123444,98.58,32.12,0.35,-0.99,0.09,0.08,0.06,-0.60,-0.14,0.07,servo deployment,0
123533,98.58,32.13,0.21,-1.00,0.08,-0.03,-0.06,-0.79,-0.17,-0.03,servo deployment,0
123623,98.58,32.13,0.11,-0.88,0.13,-0.06,-0.13,-0.81,-0.17,-0.10,servo deployment,0
123713,98.58,32.13,-0.08,-1.07,0.18,-0.09,-0.18,-0.74,-0.16,-0.15,servo deployment,0
123818,98.58,32.13,0.30,-0.88,0.21,0.30,0.11,0.26,0.03,0.11,servo deployment,0
123907,98.58,32.13,0.52,-0.76,0.21,0.16,0.17,0.37,0.05,0.17,servo deployment,0
123997,98.58,32.13,0.31,-0.93,0.16,0.29,0.29,0.64,0.10,0.31,servo deployment,0
124086,98.58,32.13,0.47,-1.00,0.12,-0.03,0.12,-0.02,-0.03,0.12,servo deployment,0
124177,98.58,32.13,0.44,-0.88,0.14,0.00,0.03,-0.27,-0.07,0.04,servo deployment,0
124266,98.58,32.12,0.38,-0.85,0.19,0.24,0.16,0.16,0.01,0.16,servo deployment,0
124371,98.58,32.13,0.37,-0.89,0.27,-0.02,0.04,-0.21,-0.06,0.04,servo deployment,0
124460,98.58,32.13,0.28,-0.84,0.13,-0.05,-0.04,-0.41,-0.10,-0.04,servo deployment,0
124550,98.58,32.13,0.50,-0.75,0.22,0.01,-0.04,-0.31,-0.08,-0.04,servo deployment,0
124640,98.58,32.14,0.38,-0.98,0.20,0.19,0.09,0.17,0.01,0.10,servo deployment,0
124730,98.57,32.13,0.29,-0.95,0.19,0.46,0.37,0.93,0.16,0.41,servo deployment,0
124820,98.58,32.13,0.35,-0.85,0.23,-0.06,0.14,0.03,-0.01,0.14,servo deployment,0
124923,98.58,32.13,0.40,-0.93,0.17,0.00,0.04,-0.27,-0.07,0.05,servo deployment,0
125014,98.58,32.13,0.38,-0.89,0.21,0.08,0.04,-0.19,-0.05,0.05,servo deployment,0
125103,98.58,32.14,0.37,-0.87,0.20,-0.16,-0.12,-0.63,-0.13,-0.10,servo deployment,0
125194,98.58,32.14,0.69,-0.64,-0.06,-0.04,-0.12,-0.48,-0.10,-0.11,servo deployment,0
125282,98.58,32.14,0.38,-0.47,1.80,0.16,0.03,0.10,0.01,0.03,servo deployment,0
125373,98.58,32.14,0.44,-0.71,0.12,0.02,0.03,0.07,0.00,0.03,servo deployment,0
125518,98.58,32.13,0.31,-0.91,0.19,0.08,0.08,0.17,0.02,0.08,servo deployment,0
125608,98.57,32.13,0.29,-0.95,0.02,0.61,0.54,1.36,0.25,0.63,servo deployment,0
125698,98.58,32.13,0.33,-0.96,0.28,-0.01,0.26,0.31,0.03,0.27,servo deployment,0
125788,98.58,32.14,0.31,-0.96,0.15,-0.06,0.07,-0.32,-0.10,0.07,servo deployment,0
125878,98.58,32.14,0.42,-0.91,0.15,0.26,0.17,0.06,-0.02,0.17,servo deployment,0
125968,98.57,32.14,0.33,-0.85,0.12,0.35,0.30,0.43,0.05,0.31,servo deployment,0
126058,98.58,32.14,0.75,-0.66,-0.02,0.06,0.17,-0.07,-0.04,0.17,servo deployment,0
126161,98.58,32.14,0.41,-0.99,0.14,0.22,0.20,0.02,-0.03,0.20,servo deployment,0
126255,98.58,32.14,0.36,-0.79,0.40,0.14,0.15,-0.11,-0.05,0.15,servo deployment,0
126344,98.58,32.15,0.15,-0.90,0.29,0.11,0.11,-0.20,-0.07,0.12,servo deployment,0
126433,98.57,32.15,0.31,-0.73,0.32,0.40,0.30,0.39,0.05,0.31,servo deployment,0
126524,98.58,32.15,0.37,-0.80,0.38,0.06,0.17,-0.10,-0.05,0.17,servo deployment,0
126613,98.58,32.15,0.20,-0.89,0.38,-0.25,-0.14,-0.99,-0.21,-0.09,servo deployment,0
126718,98.58,32.15,0.30,-1.07,0.13,0.03,-0.12,-0.64,-0.14,-0.10,servo deployment,0
126807,98.58,32.15,0.50,-1.08,0.19,0.03,-0.06,-0.34,-0.08,-0.06,servo deployment,0
126897,98.58,32.15,0.40,-0.91,0.28,0.13,0.04,0.06,-0.01,0.04,servo deployment,0
126987,98.57,32.14,0.25,-0.93,0.25,0.55,0.41,1.09,0.18,0.47,servo deployment,0
127077,98.58,32.16,0.23,-0.70,0.18,0.08,0.28,0.44,0.06,0.29,servo deployment,0
127167,98.58,32.15,0.19,-0.92,0.33,0.30,0.33,0.50,0.07,0.35,servo deployment,0
127256,98.58,32.15,0.20,-0.96,-0.00,0.23,0.31,0.29,0.03,0.31,servo deployment,0
127361,98.58,32.15,0.42,-1.08,0.26,0.21,0.26,0.08,-0.01,0.26,servo deployment,0
127450,98.58,32.16,0.32,-1.05,0.21,0.13,0.17,-0.21,-0.06,0.17,servo deployment,0
127541,98.57,32.16,0.10,-0.73,0.19,0.59,0.46,0.66,0.10,0.48,servo deployment,0
127630,98.58,32.16,0.27,-0.79,0.40,0.20,0.33,0.15,0.00,0.34,servo deployment,0
127721,98.58,32.16,0.21,-0.90,0.30,0.30,0.32,0.08,-0.01,0.32,servo deployment,0
127810,98.58,32.15,0.28,-0.93,0.09,0.06,0.14,-0.49,-0.11,0.15,servo deployment,0
127915,98.58,32.16,0.50,-0.92,0.18,0.21,0.14,-0.35,-0.08,0.15,servo deployment,0
128005,98.58,32.16,0.42,-0.97,0.11,0.32,0.24,0.03,-0.01,0.24,servo deployment,0
128095,98.58,32.15,0.37,-0.96,0.09,0.16,0.18,-0.15,-0.05,0.18,servo deployment,0
128185,98.57,32.16,0.28,-0.95,0.18,0.35,0.29,0.20,0.02,0.29,servo deployment,0
128275,98.58,32.16,0.29,-0.91,0.12,0.21,0.25,0.04,-0.01,0.25,servo deployment,0
128364,98.57,32.16,0.31,-0.92,0.18,0.61,0.51,0.78,0.13,0.54,servo deployment,0
128467,98.58,32.16,0.32,-0.91,0.20,0.27,0.41,0.29,0.03,0.42,servo deployment,0
128557,98.58,32.16,0.39,-0.94,0.11,-0.08,0.07,-0.78,-0.16,0.10,servo deployment,0
128646,98.58,32.16,0.47,-0.89,0.16,0.09,0.02,-0.74,-0.15,0.05,servo deployment,0
128736,98.58,32.16,0.39,-0.85,0.15,0.21,0.09,-0.36,-0.08,0.09,servo deployment,0
128824,98.58,32.16,0.31,-0.96,0.15,0.25,0.17,-0.02,-0.02,0.17,servo deployment,0
128915,98.58,32.17,0.38,-0.81,0.26,0.17,0.17,-0.02,-0.01,0.17,servo deployment,0
129004,98.58,32.17,0.34,-0.86,0.19,0.09,0.11,-0.18,-0.04,0.12,servo deployment,0
129109,98.58,32.16,0.34,-0.95,0.12,0.04,0.04,-0.35,-0.07,0.04,servo deployment,0
129199,98.58,32.17,0.15,-0.94,0.17,-0.11,-0.11,-0.68,-0.13,-0.08,servo deployment,0
129289,98.58,32.17,0.48,-0.97,0.08,0.23,0.08,0.01,-0.00,0.08,servo deployment,0
129379,98.58,32.17,0.28,-0.90,0.10,-0.00,0.02,-0.15,-0.03,0.02,servo deployment,0
129468,98.58,32.17,0.33,-0.88,0.19,0.01,-0.00,-0.19,-0.04,-0.00,servo deployment,0
129558,98.58,32.17,0.34,-0.93,0.16,-0.02,-0.03,-0.23,-0.05,-0.03,servo deployment,0
129661,98.58,32.17,0.20,-0.96,0.14,-0.00,-0.03,-0.17,-0.03,-0.03,servo deployment,0
129751,98.58,32.17,0.45,-0.96,0.14,0.04,0.01,-0.01,-0.00,0.01,servo deployment,0
129840,98.58,32.17,0.38,-0.88,0.14,0.24,0.17,0.47,0.09,0.18,servo deployment,0
129930,98.58,32.17,0.31,-0.83,0.21,-0.02,0.08,0.09,0.01,0.08,servo deployment,0
130019,98.58,32.17,0.35,-0.91,0.16,0.19,0.16,0.31,0.05,0.17,servo deployment,0
130110,98.58,32.17,0.34,-0.93,0.12,0.15,0.18,0.29,0.05,0.19,servo deployment,0
130256,98.58,32.17,0.36,-0.98,0.11,-0.18,-0.08,-0.49,-0.09,-0.07,servo deployment,0
130346,98.57,32.17,0.34,-0.91,0.09,0.45,0.31,0.69,0.14,0.34,servo deployment,0
130435,98.58,32.17,0.38,-0.88,0.07,0.19,0.29,0.47,0.09,0.30,servo deployment,0
130524,98.57,32.18,0.32,-0.89,0.10,0.46,0.45,0.80,0.16,0.48,servo deployment,0
130614,98.57,32.17,0.34,-0.89,0.14,0.62,0.64,1.16,0.23,0.71,servo deployment,0
130704,98.58,32.18,0.37,-0.93,0.26,0.11,0.37,0.07,0.01,0.37,servo deployment,0
