Time (us),Time of flight(s),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,Estimated Apogee,Estimated Apogee Error,k,0.001017927
379144406,1.300261,54.396072,16.514433,2,0.434875,-0.027649,-0.032166,0.899475,0.02,2.87,-13.92,-1.170762,-1.291959,-14.105436,54.977027,51.945495,-14.103705,0,169.0692342,-57.21076581,,
379152576,1.308431,55.508315,16.514433,2,0.414673,-0.026184,-0.030884,0.909058,0.25,2.7,-13.92,-1.175686,-1.09797,-14.090095,55.709557,52.293541,-14.090245,0,171.0845663,-55.19543372,,
379161730,1.317585,56.063461,16.514433,2,0.394104,-0.02478,-0.029358,0.918274,-0.13,2.53,-13.91,-0.783121,-1.35582,-14.051858,56.392371,52.426491,-14.052281,0,172.2582656,-54.02173439,,
379174320,1.330175,56.434615,16.514433,2,0.373291,-0.023438,-0.027588,0.927002,-0.18,2.15,-13.92,-0.463991,-1.203891,-14.026993,57.075838,52.280622,-14.027272,0,172.4031725,-53.87682754,,
379182489,1.338344,57.547622,16.505146,2,0.352173,-0.022217,-0.025635,0.935303,-0.39,1.71,-13.95,-0.000087,-1.090197,-14.017486,57.776506,52.578126,-14.017594,0,174.2028548,-52.07714517,,
379191709,1.347564,58.010574,16.519077,2,0.33075,-0.021118,-0.02356,0.943176,-0.17,1.8,-13.98,-0.213816,-1.084334,-14.053029,58.396086,52.621818,-14.052638,0,174.9840376,-51.29596245,,
379204263,1.360118,58.566909,16.519077,2,0.309082,-0.020142,-0.021301,0.950562,-0.4,1.27,-14,0.298482,-0.868838,-14.033129,59.154793,52.570576,-14.033344,0,175.5532219,-50.72677806,,
379212451,1.368306,59.122207,16.519077,2,0.28717,-0.019409,-0.018982,0.95752,-0.44,1.29,-14,0.331664,-0.965876,-14.029079,59.565841,52.427227,-14.029126,0,175.4344544,-50.84554557,,
379221694,1.377549,59.679611,16.50979,2,0.265015,-0.018799,-0.016541,0.963928,-0.83,0.76,-13.97,0.953804,-0.771152,-13.961486,60.11565,52.382568,-13.962231,0,175.819317,-50.46068298,,
379234261,1.390116,60.606796,16.50979,2,0.242615,-0.018433,-0.014099,0.969849,-0.39,0.84,-13.98,0.54444,-0.667238,-13.984152,61.05808,52.567057,-13.98391,0,177.4434962,-48.83650379,,
379242428,1.398283,60.977584,16.50979,2,0.219971,-0.018311,-0.011536,0.975281,-0.66,0.13,-13.95,1.109032,-0.199341,-13.920683,61.440168,52.382857,-13.921379,0,177.1449023,-49.13509774,,
379251596,1.407451,61.627395,16.514433,2,0.197144,-0.018433,-0.009033,0.980164,-0.42,0.61,-13.96,0.705684,-0.579203,-13.94979,62.028136,52.393888,-13.949477,0,177.773608,-48.50639204,,
379264215,1.42007,62.553726,16.514433,2,0.174194,-0.018738,-0.006531,0.984497,-0.34,0.35,-13.94,0.745176,-0.357155,-13.924037,62.993411,52.602193,-13.924317,0,179.5087697,-46.77123032,,
379272403,1.428258,63.760757,16.50979,2,0.151001,-0.019348,-0.004089,0.988342,-0.15,-0.31,-13.92,0.785095,0.282248,-13.899244,63.869475,53.161839,-13.89952,0,182.45894,-43.82105997,,
379281565,1.43742,63.667404,16.514433,2,0.127625,-0.020081,-0.001709,0.991638,-0.16,-0.38,-13.93,0.811672,0.302956,-13.909147,64.239056,52.88407,-13.909041,0,181.7980551,-44.48194486,,
379294156,1.450011,64.037765,16.514433,2,0.104065,-0.021118,0.00061,0.994324,-0.01,-0.7,-13.89,0.736224,0.604796,-13.874952,64.786924,52.562114,-13.875328,0,181.1540623,-45.12593771,,
379302323,1.458178,65.337325,16.505146,2,0.080322,-0.022278,0.002808,0.996521,0.4,-0.33,-13.92,0.270199,0.262018,-13.92457,65.535496,52.931245,-13.924027,0,183.2693631,-43.01063686,,
379311545,1.4674,65.243942,16.50979,2,0.056519,-0.023621,0.004883,0.998108,0.33,-0.79,-13.86,0.407666,0.649962,-13.865206,65.85436,52.586694,-13.865855,0,182.3123951,-43.96760488,,
379324109,1.479964,65.800643,16.50979,2,0.032532,-0.025085,0.006897,0.999146,0.52,-0.78,-13.88,0.222252,0.59799,-13.896988,66.482765,52.372652,-13.896645,0,182.1498149,-44.13018509,,
379332297,1.488152,66.914138,16.50979,2,0.008484,-0.026733,0.008728,0.999573,0.76,-1.04,-13.88,-0.000946,0.803762,-13.916451,67.161746,52.637303,-13.916232,0,183.8069838,-42.47301621,,
379341433,1.497288,67.192275,16.514433,2,-0.015564,-0.028442,0.010437,0.99939,1.03,-0.75,-13.8,-0.261583,0.441061,-13.849197,67.659724,52.533508,-13.849936,0,183.9210976,-42.35890241,,
379354006,1.509861,67.470931,16.50979,3,-0.039734,-0.030212,0.012024,0.998657,1.05,-1.03,-13.78,-0.280959,0.64441,-13.840426,68.209502,52.221421,-13.84053,0,183.3184256,-42.9615744,,
379362161,1.518016,68.305404,16.514433,3,-0.063965,-0.032104,0.01355,0.997314,1.55,-1.16,-13.85,-0.770018,0.633402,-13.949049,68.690617,52.191798,-13.947853,0,183.6902879,-42.58971214,,
379371329,1.527184,69.141494,16.50979,3,-0.088196,-0.033997,0.014832,0.995422,1.78,-1.13,-13.76,-0.978234,0.473853,-13.878099,69.429361,52.3997,-13.878867,0,185.1962981,-41.08370189,,
379383967,1.539822,69.605483,16.505146,3,-0.112427,-0.035889,0.015991,0.992859,2.04,-1.29,-13.77,-1.23866,0.472706,-13.916904,70.192765,52.352844,-13.916484,0.03125,185.7866772,-40.49332276,,
379392173,1.548028,69.790267,16.514433,3,-0.136597,-0.03772,0.017029,0.989746,1.93,-1.02,-13.75,-1.036231,0.135145,-13.882919,70.388024,51.884267,-13.883289,0,184.2549051,-42.02509491,,
379401308,1.557163,70.811263,16.50979,3,-0.160645,-0.03949,0.017944,0.986084,2.52,-1.48,-13.82,-1.693135,0.287117,-14.020881,71.106275,52.072513,-14.019365,0.015625,185.6662521,-40.61374785,,
379413874,1.569729,71.182937,16.50979,3,-0.184631,-0.041077,0.018677,0.98175,2.65,-1.5,-13.71,-1.801333,0.136993,-13.927387,71.804039,51.953697,-13.9284,0.03125,185.9264383,-40.35356165,,
379422068,1.577923,72.204086,16.514433,3,-0.208496,-0.042542,0.019348,0.976929,2.89,-1.1,-13.82,-1.814615,-0.455708,-14.037628,72.4617,52.190114,-14.036425,0.109375,187.4551608,-38.82483919,,
379431326,1.587181,73.039443,16.500502,3,-0.232239,-0.043884,0.019836,0.971497,2.78,-1.39,-13.71,-1.799222,-0.269106,-13.939739,73.278575,52.492061,-13.940804,0.203125,189.3867457,-36.89325426,,
379443924,1.599779,73.317764,16.514433,3,-0.255859,-0.044983,0.020203,0.965454,3.18,-1.48,-13.68,-2.149612,-0.510574,-13.948606,73.961528,52.345265,-13.94852,0.203125,189.5274589,-36.75254113,,
379452110,1.607965,74.432571,16.505146,3,-0.279358,-0.045898,0.020447,0.958862,3.01,-1.27,-13.66,-1.84699,-0.732858,-13.903946,74.663273,52.647058,-13.904438,0.296875,191.3446023,-34.93539765,,
379461252,1.617107,74.525009,16.50979,3,-0.302673,-0.04657,0.020691,0.951721,3.23,-1.24,-13.65,-1.955116,-1.008186,-13.908759,75.063996,52.416568,-13.908711,0.28125,190.8932359,-35.38676407,,
379473822,1.629677,74.617446,16.514433,3,-0.325867,-0.046936,0.020752,0.944031,2.97,-1.21,-13.64,-1.675125,-0.99826,-13.875604,75.462442,51.914474,-13.875969,0.21875,189.4404754,-36.8395246,,
379482013,1.637868,75.824325,16.50979,3,-0.348877,-0.047119,0.020752,0.93573,3.23,-1.08,-13.61,-1.734906,-1.380243,-13.853352,76.097466,52.119296,-13.853601,0.28125,190.8298426,-35.45015738,,
379491264,1.647119,75.73085,16.52372,3,-0.371643,-0.047058,0.02063,0.926941,3.04,-0.72,-13.61,-1.285278,-1.624418,-13.809453,76.366895,51.717805,-13.80994,0.21875,189.6217017,-36.65829832,,
379503834,1.659689,76.289138,16.514433,3,-0.394165,-0.046753,0.020447,0.917603,3.19,-0.92,-13.62,-1.460186,-1.689458,-13.839787,76.970728,51.486411,-13.839458,0.21875,189.3759934,-36.90400662,,
379512016,1.667871,77.589187,16.505146,3,-0.416382,-0.046265,0.020264,0.907776,2.96,-0.7,-13.62,-1.074851,-1.762855,-13.80191,77.750885,51.918821,-13.802324,0.34375,191.7449161,-34.53508393,,
379521176,1.677031,78.054092,16.50979,3,-0.438354,-0.045593,0.02002,0.8974,2.76,-0.81,-13.6,-0.971815,-1.623538,-13.77145,78.401312,52.019269,-13.77179,0.390625,192.7651532,-33.51484679,,
379533817,1.689672,78.425002,16.519077,3,-0.460022,-0.044739,0.019775,0.886536,2.8,0.05,-13.55,-0.241404,-2.23494,-13.652515,79.071557,51.864095,-13.653829,0.40625,192.8642255,-33.41577452,,
379542013,1.697868,79.260879,16.514433,3,-0.481384,-0.043762,0.01947,0.875183,2.69,-0.5,-13.56,-0.560393,-1.894117,-13.691516,79.606192,51.919168,-13.691101,0.4375,193.6015001,-32.67849989,,
379551146,1.707001,80.097335,16.50979,3,-0.502441,-0.042542,0.019287,0.863342,2.59,0.16,-13.49,0.118027,-2.202886,-13.55902,80.363975,52.163135,-13.560476,0.53125,195.2579564,-31.02204358,,
379563696,1.719551,80.004318,16.514433,3,-0.523132,-0.041382,0.019104,0.851013,2.51,0.22,-13.46,0.285167,-2.193137,-13.514015,80.808687,51.729347,-13.514527,0.484375,194.1059083,-32.17409169,,
379571900,1.727755,80.747299,16.505146,3,-0.543518,-0.0401,0.018982,0.838257,2.54,0.2,-13.49,0.335786,-2.241333,-13.540161,81.196951,51.564259,-13.539879,0.46875,193.8878601,-32.39213988,,
379581041,1.736896,81.119338,16.505146,3,-0.563538,-0.038757,0.01886,0.824951,2.35,0.54,-13.5,0.801293,-2.215399,-13.509767,81.622832,51.382729,-13.510099,0.46875,193.6479281,-32.63207186,,
379593609,1.749464,82.234481,16.505146,3,-0.58313,-0.037354,0.01886,0.811279,2.39,0.43,-13.43,0.75784,-2.227837,-13.443362,82.622772,51.663128,-13.444098,0.578125,195.6767018,-30.60329824,,
379601804,1.757659,82.326461,16.50979,3,-0.602295,-0.03595,0.018982,0.797241,2.25,0.8,-13.38,1.228292,-2.20842,-13.354442,82.873537,51.292694,-13.35543,0.53125,194.5687507,-31.71124927,,
379611056,1.766911,82.977126,16.514433,3,-0.621033,-0.034546,0.019165,0.782776,1.96,0.42,-13.41,1.008893,-1.830877,-13.396866,83.407466,51.246234,-13.396409,0.546875,194.9325437,-31.3474563,,
379623635,1.77949,83.441238,16.519077,3,-0.639343,-0.033081,0.01947,0.767944,2.1,1.03,-13.43,1.648318,-2.085456,-13.370469,84.070653,51.103033,-13.370755,0.5625,195.0717192,-31.20828077,,
379631827,1.787682,84.092452,16.514433,3,-0.657288,-0.031738,0.019897,0.752747,1.87,0.75,-13.34,1.476881,-1.797287,-13.289242,84.501511,51.013434,-13.290141,0.578125,195.1750104,-31.10498965,,
379640967,1.796822,85.114883,16.50979,3,-0.674744,-0.030396,0.020447,0.737183,1.91,0.61,-13.35,1.40518,-1.811454,-13.303652,85.322112,51.351339,-13.303503,0.6875,197.232171,-29.04782898,,
379653555,1.80941,85.300948,16.50979,3,-0.691711,-0.029114,0.021118,0.721313,1.64,0.71,-13.29,1.586055,-1.538174,-13.226357,85.955183,51.169278,-13.227207,0.703125,197.1985845,-29.08141546,,
379661731,1.817586,86.415511,16.50979,3,-0.708252,-0.027832,0.021851,0.705078,1.73,0.95,-13.34,1.892368,-1.611087,-13.254222,86.640573,51.467094,-13.253924,0.8125,198.974986,-27.30501404,,
379670881,1.826736,86.508071,16.514433,3,-0.724365,-0.026611,0.022705,0.688538,1.61,0.98,-13.3,1.983034,-1.461618,-13.205068,87.034282,51.247151,-13.205607,0.796875,198.5627171,-27.71728285,,
379683457,1.839312,87.066421,16.514433,3,-0.740051,-0.025391,0.023621,0.671631,1.23,0.61,-13.28,1.641822,-1.087595,-13.204729,87.696388,51.104729,-13.204738,0.8125,198.7036569,-27.57634309,,
379691661,1.847516,87.531234,16.50979,3,-0.755371,-0.024292,0.024658,0.654419,1.36,0.83,-13.28,1.929997,-1.169334,-13.183508,88.019243,50.850885,-13.183742,0.78125,198.0990701,-28.18092986,,
379700911,1.856766,88.832717,16.50979,3,-0.770203,-0.023254,0.025757,0.636841,1.14,0.51,-13.2,1.628181,-0.984126,-13.121744,88.959791,51.339065,-13.122428,0.953125,200.8248763,-25.45512375,,
379713480,1.869335,88.925277,16.514433,3,-0.784607,-0.022278,0.026917,0.618958,1.33,0.58,-13.23,1.795313,-1.136699,-13.138598,89.583984,51.148361,-13.13842,0.953125,200.750854,-25.52914598,,
379721672,1.877527,89.390151,16.50979,3,-0.798584,-0.021362,0.028076,0.60083,0.92,0.39,-13.16,1.556048,-0.770877,-13.083139,89.889916,50.869831,-13.083748,0.921875,200.0388994,-26.24110062,,
379730803,1.886658,90.319991,16.50979,3,-0.812134,-0.020508,0.029297,0.582336,1.27,0.51,-13.22,1.833092,-1.049831,-13.121696,90.602701,51.072415,-13.121278,1,201.4918042,-24.78819584,,
379743379,1.899234,90.599288,16.514433,3,-0.825256,-0.019714,0.030579,0.563599,0.9,0.11,-13.12,1.382475,-0.823569,-13.052472,91.241974,50.905754,-13.05323,1,201.5221114,-24.75788861,,
379751567,1.907422,90.319991,16.519077,3,-0.837952,-0.018921,0.03186,0.544495,0.78,-0.17,-13.13,1.132607,-0.820989,-13.079655,91.122631,49.985098,-13.079364,0.828125,198.0535315,-28.22646847,,
379760817,1.916672,91.436141,16.50979,3,-0.85022,-0.018127,0.033142,0.525085,0.52,0.25,-13.08,1.441174,-0.405004,-13.006856,91.765854,50.099571,-13.007655,0.90625,199.1118096,-27.16819044,,
