Time_s,Simulated_Altitude_AGL_m,Raw_Barometer_Altitude_AGL_m,Filtered_Altitude_AGL_m,Simulated_Velocity_ms,Filtered_Velocity_ms,Deployment_Level,Predicted_Apogee_AGL_m,Motor_Burning,Control_Active,Target_Apogee_AGL_m,Environment_Elevation_m,Apogee_Prediction_Cd,Altitude_Error_m,Velocity_Error_ms,Apogee_Error_m,Flight_Altitude_AGL_m,Flight_Velocity_Total_ms,Flight_Acceleration_ms2,Flight_Mach_Number,Flight_Dynamic_Pressure_Pa
5.3,224.4974450731254,224.94055576022467,225.21340882749368,8.885387028679967,10.167847817664166,1.0,230.40238233283495,False,True,228.6,200,1.0,0.7159637543682891,1.2824607889841992,1.8023823328349522,224.4974450731254,9.70579908255168,10.28038130412843,0.02866858305913869,55.40254055722543
5.3,224.4974450731254,224.94055576022467,225.142807226093,8.885387028679967,9.78498374212712,1.0,229.9537613204029,False,True,228.6,200,1.0,0.645362152967607,0.8995967134471528,1.3537613204028958,224.4974450731254,9.70579908255168,10.28038130412843,0.02866858305913869,55.40254055722543
5.3500000000000005,224.92889096384533,225.37329054317632,225.5458544401913,8.372887970763683,9.008887002408072,1.0,229.63268691453635,False,True,228.6,200,1.0,0.6169634763459726,0.6359990316443884,1.032686914536356,224.92889096384533,9.233229068372802,10.227223196712096,0.027272868179633848,50.13673350783211
5.4,225.33477675484363,225.8943625199625,225.9545240473793,7.862953636760691,8.453736550556936,1.0,229.55835414930934,False,True,228.6,200,1.0,0.6197472925356635,0.5907829137962448,0.9583541493093435,225.33477675484363,8.767684212639734,10.177307100518771,0.025897881510917837,45.206556239736905
5.4,225.33477675484363,225.8943625199625,225.93896166459882,7.862953636760691,8.369303746683318,1.0,229.47190651434698,False,True,228.6,200,1.0,0.6041849097551903,0.5063501099226269,0.8719065143469891,225.33477675484363,8.767684212639734,10.177307100518771,0.025897881510917837,45.206556239736905
5.45,225.71522649961344,226.41546069206896,226.3690083943067,7.35542434218124,8.113297309561373,1.0,229.69119803635496,False,True,228.6,200,1.0,0.6537818946932532,0.7578729673801332,1.0911980363549674,225.71522649961344,8.309723660365808,10.130571133167503,0.024545276277593574,40.6058565713646
5.5,226.07035662053767,226.4331254959597,226.64990882254614,6.850142994781042,7.1434845559674836,1.0,229.23100328054034,False,True,228.6,200,1.0,0.5795522020084718,0.29334156118644117,0.6310032805403409,226.07035662053767,7.860061899516726,10.086956976503735,0.023217164538286806,36.32891311435376
5.5,226.07035662053767,226.4331254959597,226.59381475238936,6.850142994781042,6.839295509102238,1.0,228.96126748062267,False,True,228.6,200,1.0,0.5234581318516973,0.01084748567880478,0.3612674806226721,226.07035662053767,7.860061899516726,10.086956976503735,0.023217164538286806,36.32891311435376
5.550000000000001,226.40027568699782,226.45962275824186,226.78131268271656,6.346955482256769,5.641673712781412,0.0,228.39583062262471,False,True,228.6,200,1.0,0.3810369957187447,0.7052817694753575,-0.20416937737527974,226.40027568699782,7.419607795812208,10.046408921399552,0.02191623249265219,32.37042466816551
5.6000000000000005,226.70522457840445,227.55490219797466,227.22731255120155,5.851903173285625,6.122388341459897,0.025,229.12708638543992,False,True,228.6,200,1.0,0.5220879727970953,0.2704851681742717,0.5270863854399295,226.70522457840445,6.996196370655736,9.878772538575337,0.020665625097631937,28.780448998879265
5.6000000000000005,226.70522457840445,227.55490219797466,227.31209100366203,5.851903173285625,6.582017695628556,0.05,229.50590625851603,False,True,228.6,200,1.0,0.6068664252575786,0.7301145223429311,0.9059062585160405,226.70522457840445,6.996196370655736,9.878772538575337,0.020665625097631937,28.780448998879265
5.65,226.98547277841556,227.85524097287103,227.7027095263399,5.358164216113641,6.680923819144648,0.07500000000000001,229.9625101038433,False,True,228.6,200,1.0,0.7172367479243462,1.322759603031007,1.3625101038433058,226.98547277841556,6.584048517067808,9.860433637197973,0.01944827351154196,25.488704261616192
5.7,227.24106390733732,227.91707650683406,227.99136535910125,4.865623888261416,6.2431737494709365,0.1,229.9663977014678,False,True,228.6,200,1.0,0.7503014517639315,1.3775498612095207,1.366397701467804,227.24106390733732,6.184994078229431,9.843565232189482,0.018269584270595697,22.49207193871165
5.7,227.24106390733732,227.91707650683406,227.97214545722986,4.865623888261416,6.13892475546396,0.125,229.8821378368972,False,True,228.6,200,1.0,0.7310815498925365,1.2733008672025443,1.282137836897192,227.24106390733732,6.184994078229431,9.843565232189482,0.018269584270595697,22.49207193871165
5.75,227.4720469118314,227.74923805860257,228.110944048213,4.373823853619332,5.013680294313999,0.15,229.38730906395924,False,True,228.6,200,1.0,0.6388971363816154,0.6398564406946665,0.7873090639592419,227.4720469118314,5.800964208021401,9.829412881554903,0.01713526316858077,19.785246968284056
5.8,227.67845673319283,227.81990654766156,228.16728526874866,3.8826954893627894,3.6829368759783723,0.175,228.85721307953548,False,True,228.6,200,1.0,0.4888285355558253,0.19975861338441714,0.25721307953548944,227.67845673319283,5.434882861460936,9.81624190165327,0.016053948589248076,17.36651745917858
5.8,227.67845673319283,227.81990654766156,228.07739305148007,3.8826954893627894,3.195512301472602,0.0,228.59704765900358,False,True,228.6,200,1.0,0.39893631828724097,0.6871831878901875,-0.0029523409964156144,227.67845673319283,5.434882861460936,9.81624190165327,0.016053948589248076,17.36651745917858
5.8500000000000005,227.86033218272928,228.2704294921444,228.23975287248746,3.392446176016043,2.8238832624411727,0.025,228.64570356899446,False,True,228.6,200,1.0,0.37942068975817733,0.5685629135748704,0.045703568994468924,227.86033218272928,5.09066096657489,9.799069812039127,0.01503719431046752,15.236071636709708
5.9,228.01771233642484,228.54428634147223,228.43119509602985,2.902864286451029,2.7362583319719063,0.05,228.81237133384897,False,True,228.6,200,1.0,0.41348275960501724,0.16660595447912252,0.21237133384897788,228.01771233642484,4.772544918270848,9.786539801974412,0.014097545032067803,13.39115509501245
5.9,228.01771233642484,228.54428634147223,228.46046296839455,2.902864286451029,2.8949269348600617,0.07500000000000001,228.88707048211415,False,True,228.6,200,1.0,0.44275063196971587,0.00793735159096709,0.2870704821141601,228.01771233642484,4.772544918270848,9.786539801974412,0.014097545032067803,13.39115509501245
5.95,228.1506284849679,229.1273605103269,228.76133600294006,2.413878656346004,3.472465037207638,0.1,229.3747999955136,False,True,228.6,200,1.0,0.6107075179721448,1.0585863808616338,0.7747999955136038,228.1506284849679,4.485791094863536,9.774970414505916,0.013250528795427804,11.830155402716663
6.0,228.2591096136602,228.65029738702742,228.83217908982212,1.9254586850738584,2.734689172912408,0.125,229.21291875902335,False,True,228.6,200,1.0,0.5730694761619191,0.8092304878385495,0.6129187590233585,228.2591096136602,4.236503580307329,9.763938991026134,0.01251417761631249,10.551711808896988
6.0,228.2591096136602,228.65029738702742,228.78511362228897,1.9254586850738584,2.4794798869376633,0.15,229.09816835642175,False,True,228.6,200,1.0,0.5260040086287745,0.5540212018638049,0.4981683564217576,228.2591096136602,4.236503580307329,9.763938991026134,0.01251417761631249,10.551711808896988
6.050000000000001,228.34318254236723,228.16442233171006,228.67376243755257,1.4375426155973379,0.9531031846015945,0.175,228.7200560865159,False,True,228.6,200,1.0,0.3305798951853376,0.4844394309957434,0.12005608651591615,228.34318254236723,4.031308038068182,9.754029152996239,0.011908064109477591,9.55424059122814
6.1000000000000005,228.4028721439792,228.8711572144583,228.76725160394804,0.9501366356370781,0.8592856703086222,0.19999999999999998,228.8048810507377,False,True,228.6,200,1.0,0.3643794599688306,0.09085096532845582,0.20488105073769702,228.4028721439792,3.876912150839623,9.743271833321591,0.011452003025128204,8.836363973117466
6.1000000000000005,228.4028721439792,228.8711572144583,228.7941410190084,0.9501366356370781,1.0050687674832266,0.22499999999999998,228.84561958874488,False,True,228.6,200,1.0,0.3912688750291977,0.054932131846148535,0.2456195887448871,228.4028721439792,3.876912150839623,9.743271833321591,0.011452003025128204,8.836363973117466
6.15,228.43820389825004,228.93299880949314,228.8664860337539,0.4632204727935755,0.85884692386973,0.24999999999999997,228.90407706785325,False,True,228.6,200,1.0,0.4282821355038493,0.3956264510761546,0.3040770678532567,228.43820389825004,3.779152588270334,9.733738442803155,0.011163236031062736,8.396321009948295
